% valor	NoC_0	NoC_1	NoC_2
1412	4871	53	2964
1413	1375	25	1776
1414	51	5	730
1415	942	19	1584
1416	4909	52	2928
1417	1283	17	1726
1418	48	6	731
1419	940	23	1588
1420	4762	49	2943
1421	1292	28	1772
1422	54	4	723
1423	966	11	1538
1424	4760	41	2879
1425	1298	22	1721
1426	36	4	767
1427	988	14	1574
1428	4857	40	2855
1429	1258	19	1750
1430	30	3	743
1431	944	24	1499
1432	4804	48	2876
1433	1247	25	1664
1434	25	4	729
1435	881	8	1510
1436	4845	44	2841
1437	1271	17	1640
1438	28	1	689
1439	855	19	1583
1440	4900	56	2954
1441	1273	28	1686
1442	23	2	732
1443	902	23	1527
1444	4766	37	2850
1445	1312	20	1711
1446	26	1	736
1447	931	12	1511
1448	4658	49	2894
1449	1248	27	1695
1450	28	7	765
1451	920	24	1502
1452	4752	51	2853
1453	1325	13	1670
1454	32	5	735
1455	890	20	1499
1456	4697	41	2856
1457	1254	19	1705
1458	59	5	725
1459	866	20	1549
1460	4706	38	2781
1461	1295	16	1706
1462	41	5	755
1463	915	16	1560
1464	4694	47	2771
1465	1279	20	1693
1466	48	2	718
1467	893	16	1509
1468	4727	42	2881
1469	1212	16	1641
1470	69	5	679
1471	871	21	1508
1472	4676	42	2800
1473	1242	16	1665
1474	40	7	706
1475	928	18	1592
1476	4798	49	2902
1477	1239	20	1613
1478	39	10	712
1479	839	13	1471
1480	4710	41	2845
1481	1233	16	1664
1482	38	4	721
1483	931	17	1526
1484	4584	36	2845
1485	1224	15	1660
1486	44	5	673
1487	857	16	1464
1488	4703	37	2655
1489	1196	12	1569
1490	20	3	742
1491	917	10	1460
1492	4504	50	2787
1493	1216	12	1726
1494	26	4	683
1495	922	16	1478
1496	4616	46	2892
1497	1275	17	1700
1498	20	6	681
1499	833	14	1519
1500	4596	40	2848
1501	1247	12	1589
1502	15	3	688
1503	856	12	1466
1504	4561	44	2781
1505	1230	17	1650
1506	28	5	713
1507	852	17	1473
1508	4474	39	2789
1509	1294	17	1582
1510	36	4	687
1511	861	20	1443
1512	4504	42	2750
1513	1255	14	1653
1514	32	7	665
1515	838	13	1438
1516	4473	31	2680
1517	1272	12	1641
1518	41	7	664
1519	869	12	1407
1520	4511	41	2691
1521	1233	19	1604
1522	34	5	699
1523	947	26	1443
1524	4473	35	2726
1525	1301	14	1637
1526	39	3	708
1527	886	19	1487
1528	4585	35	2664
1529	1275	14	1608
1530	61	3	689
1531	864	6	1427
1532	4532	40	2667
1533	1252	16	1619
1534	50	1	673
1535	853	16	1451
1536	4347	32	2790
1537	1233	13	1537
1538	57	3	692
1539	843	23	1490
1540	4552	30	2714
1541	1149	17	1646
1542	39	4	688
1543	909	16	1400
1544	4613	35	2689
1545	1179	18	1627
1546	38	4	686
1547	846	10	1425
1548	4546	28	2701
1549	1170	13	1621
1550	30	3	681
1551	856	22	1475
1552	4463	29	2606
1553	1166	19	1559
1554	31	1	720
1555	911	15	1361
1556	4348	42	2617
1557	1178	16	1587
1558	25	2	713
1559	838	12	1416
1560	4588	31	2616
1561	1190	7	1541
1562	19	3	708
1563	813	12	1321
1564	4389	38	2606
1565	1124	17	1591
1566	20	2	649
1567	806	12	1328
1568	4459	36	2600
1569	1173	20	1510
1570	22	7	651
1571	839	16	1342
1572	4299	39	2671
1573	1183	11	1558
1574	38	10	677
1575	833	12	1429
1576	4423	31	2620
1577	1217	21	1576
1578	36	1	646
1579	863	15	1371
1580	4310	33	2678
1581	1190	15	1569
1582	33	3	669
1583	803	10	1387
1584	4378	30	2609
1585	1181	16	1637
1586	40	4	650
1587	838	18	1371
1588	4278	33	2606
1589	1143	16	1581
1590	65	3	664
1591	854	16	1436
1592	4239	41	2688
1593	1162	14	1555
1594	38	2	633
1595	810	12	1393
1596	4337	30	2589
1597	1128	12	1544
1598	36	3	705
1599	799	16	1400
1600	4287	28	2647
1601	1174	10	1593
1602	41	3	699
1603	820	9	1373
1604	4330	23	2664
1605	1183	18	1509
1606	35	5	647
1607	836	11	1362
1608	4373	26	2600
1609	1118	14	1517
1610	26	7	696
1611	816	15	1388
1612	4239	27	2539
1613	1166	18	1492
1614	14	2	640
1615	789	15	1388
1616	4337	29	2584
1617	1056	11	1527
1618	23	4	669
1619	778	7	1327
1620	4317	34	2579
1621	1149	11	1554
1622	26	4	646
1623	803	10	1371
1624	4154	32	2638
1625	1170	14	1535
1626	20	4	615
1627	843	16	1353
1628	4196	34	2607
1629	1126	14	1495
1630	31	3	634
1631	774	9	1301
1632	4111	24	2465
1633	1151	9	1516
1634	31	1	676
1635	794	13	1363
1636	4176	35	2409
1637	1085	10	1557
1638	42	5	657
1639	824	12	1296
1640	4208	28	2626
1641	1102	13	1545
1642	40	5	594
1643	798	12	1370
1644	4186	22	2600
1645	1143	10	1560
1646	38	4	610
1647	747	14	1286
1648	4233	25	2498
1649	1121	14	1477
1650	52	1	607
1651	721	9	1308
1652	4033	26	2511
1653	1130	16	1491
1654	44	2	655
1655	813	10	1359
1656	4143	31	2556
1657	1174	13	1492
1658	41	2	613
1659	810	14	1368
1660	4112	32	2572
1661	1124	9	1535
1662	39	3	639
1663	761	17	1281
1664	4075	17	2536
1665	1142	7	1550
1666	33	4	629
1667	810	13	1322
1668	4244	36	2490
1669	1081	6	1524
1670	17	1	651
1671	824	17	1341
1672	4123	33	2454
1673	1124	9	1443
1674	33	4	585
1675	798	11	1380
1676	4080	27	2521
1677	1146	7	1553
1678	15	2	628
1679	784	9	1345
1680	4300	24	2491
1681	1097	5	1417
1682	28	1	652
1683	691	8	1352
1684	4125	21	2461
1685	1120	14	1434
1686	21	2	622
1687	802	13	1331
1688	4218	19	2470
1689	1061	13	1444
1690	26	2	623
1691	828	7	1244
1692	4067	26	2515
1693	1038	6	1489
1694	24	2	639
1695	738	9	1335
1696	3957	23	2418
1697	1100	13	1460
1698	42	3	635
1699	736	11	1284
1700	4052	20	2414
1701	1085	11	1466
1702	41	2	624
1703	743	7	1353
1704	3977	25	2517
1705	1063	11	1482
1706	34	3	628
1707	735	10	1364
1708	3916	19	2420
1709	1103	12	1393
1710	64	2	627
1711	756	11	1336
1712	4100	24	2421
1713	1041	9	1449
1714	34	1	599
1715	779	4	1308
1716	3905	23	2441
1717	1049	17	1490
1718	37	1	618
1719	806	9	1289
1720	3958	25	2311
1721	1127	9	1463
1722	42	3	613
1723	848	12	1306
1724	4105	23	2497
1725	1089	6	1510
1726	35	0	598
1727	750	8	1279
1728	4025	23	2480
1729	1126	10	1376
1730	26	1	569
1731	780	10	1359
1732	3910	21	2419
1733	1067	6	1452
1734	26	5	606
1735	792	11	1268
1736	4010	15	2381
1737	1045	9	1403
1738	28	1	689
1739	755	12	1198
1740	4088	28	2374
1741	1025	10	1536
1742	24	4	631
1743	773	11	1316
1744	4089	20	2437
1745	1024	4	1467
1746	20	2	583
1747	726	7	1305
1748	3897	19	2441
1749	1163	7	1433
1750	30	7	627
1751	722	13	1234
1752	4024	28	2460
1753	992	9	1417
1754	36	0	559
1755	755	13	1236
1756	3947	23	2426
1757	1062	15	1391
1758	44	3	577
1759	729	11	1239
1760	3872	26	2366
1761	1014	10	1458
1762	33	3	573
1763	759	6	1242
1764	3880	21	2301
1765	1084	8	1393
1766	39	0	612
1767	751	10	1270
1768	3838	22	2431
1769	1055	8	1402
1770	67	1	663
1771	751	7	1320
1772	3862	27	2352
1773	1038	6	1425
1774	38	2	624
1775	806	10	1260
1776	3832	12	2329
1777	1083	10	1431
1778	54	2	641
1779	804	9	1231
1780	3833	23	2443
1781	1012	7	1380
1782	35	2	608
1783	741	9	1297
1784	3858	23	2417
1785	1043	5	1422
1786	25	3	633
1787	777	9	1282
1788	3860	24	2279
1789	992	10	1389
1790	25	3	640
1791	706	10	1304
1792	3798	22	2413
1793	1028	7	1509
1794	23	3	610
1795	799	10	1230
1796	3876	19	2434
1797	1061	9	1418
1798	18	2	580
1799	709	9	1223
1800	4004	23	2320
1801	1064	12	1469
1802	18	0	640
1803	788	4	1288
1804	3868	20	2389
1805	1090	4	1422
1806	29	3	550
1807	730	7	1234
1808	3897	17	2351
1809	1036	13	1423
1810	30	2	574
1811	736	10	1311
1812	3962	24	2343
1813	986	5	1395
1814	35	2	562
1815	731	7	1141
1816	3927	18	2388
1817	1040	13	1355
1818	32	2	592
1819	704	12	1266
1820	3868	15	2373
1821	1029	10	1382
1822	31	3	571
1823	810	11	1275
1824	3836	21	2363
1825	989	10	1355
1826	51	0	594
1827	747	13	1254
1828	3877	19	2344
1829	995	2	1464
1830	55	5	600
1831	737	10	1238
1832	3816	15	2264
1833	1049	6	1432
1834	28	1	537
1835	688	7	1223
1836	3828	23	2376
1837	1005	9	1353
1838	39	1	598
1839	686	5	1260
1840	3812	21	2323
1841	1045	8	1421
1842	36	3	584
1843	718	4	1261
1844	3947	19	2296
1845	995	9	1455
1846	36	2	597
1847	744	9	1222
1848	3818	14	2314
1849	1033	4	1411
1850	24	1	593
1851	731	3	1189
1852	3834	21	2228
1853	1039	7	1366
1854	32	2	573
1855	782	7	1336
1856	3740	13	2246
1857	998	6	1421
1858	18	3	609
1859	722	7	1258
1860	3844	22	2322
1861	1023	2	1374
1862	18	2	602
1863	733	9	1203
1864	3748	18	2343
1865	1048	8	1374
1866	27	2	556
1867	719	9	1234
1868	3781	17	2235
1869	1007	9	1339
1870	27	0	563
1871	715	7	1272
1872	3831	20	2284
1873	1006	8	1336
1874	31	0	571
1875	672	3	1248
1876	3762	14	2372
1877	1048	9	1328
1878	41	0	628
1879	710	10	1293
1880	3836	10	2301
1881	944	10	1306
1882	37	0	578
1883	728	5	1272
1884	3842	13	2364
1885	1041	9	1377
1886	38	3	627
1887	725	5	1223
1888	3681	16	2286
1889	1026	6	1380
1890	56	1	588
1891	731	3	1260
1892	3899	15	2220
1893	1072	8	1359
1894	35	4	572
1895	748	8	1214
1896	3758	15	2246
1897	982	3	1405
1898	30	3	579
1899	740	6	1189
1900	3838	23	2302
1901	968	8	1331
1902	36	2	577
1903	710	6	1192
1904	3690	18	2303
1905	993	3	1272
1906	31	0	574
1907	720	8	1209
1908	3818	16	2220
1909	974	6	1317
1910	18	3	600
1911	698	11	1224
1912	3773	14	2177
1913	1022	4	1329
1914	24	2	520
1915	746	9	1198
1916	3873	20	2335
1917	1010	14	1358
1918	25	1	598
1919	695	3	1249
1920	3778	14	2292
1921	995	11	1339
1922	25	1	543
1923	764	8	1204
1924	3788	14	2328
1925	1008	7	1319
1926	22	1	547
1927	746	8	1238
1928	3771	19	2197
1929	971	7	1369
1930	25	1	595
1931	719	6	1212
1932	3665	13	2280
1933	1045	14	1367
1934	39	1	583
1935	724	10	1186
1936	3701	11	2221
1937	1018	4	1306
1938	41	1	562
1939	729	6	1222
1940	3742	15	2272
1941	1034	8	1315
1942	35	1	586
1943	663	10	1203
1944	3651	13	2239
1945	983	9	1330
1946	39	2	608
1947	694	7	1232
1948	3796	20	2261
1949	994	5	1392
1950	54	2	619
1951	751	8	1202
1952	3724	15	2275
1953	992	10	1328
1954	42	2	549
1955	773	3	1288
1956	3685	7	2338
1957	991	7	1300
1958	38	1	525
1959	721	9	1230
1960	3721	12	2149
1961	985	3	1351
1962	32	3	579
1963	715	4	1167
1964	3788	16	2284
1965	1003	5	1391
1966	32	0	569
1967	761	4	1164
1968	3773	15	2202
1969	1002	6	1327
1970	25	2	577
1971	710	3	1218
1972	3759	23	2257
1973	960	3	1322
1974	16	3	559
1975	737	6	1127
1976	3650	13	2292
1977	1025	6	1308
1978	24	3	595
1979	693	4	1187
1980	3829	7	2266
1981	989	6	1391
1982	22	2	538
1983	736	4	1180
1984	3702	10	2225
1985	999	5	1305
1986	22	0	610
1987	694	5	1162
1988	3552	14	2225
1989	1017	1	1346
1990	27	1	565
1991	668	5	1193
1992	3714	15	2312
1993	1012	8	1283
1994	41	1	584
1995	697	9	1141
1996	3712	11	2161
1997	1026	7	1314
1998	39	2	551
1999	724	3	1146
2000	3767	6	2246
2001	1022	7	1391
2002	35	0	553
2003	753	3	1217
2004	3769	14	2198
2005	977	3	1273
2006	34	3	556
2007	674	7	1179
2008	3646	17	2147
2009	988	6	1295
2010	44	3	564
2011	685	4	1123
2012	3611	10	2216
2013	1072	2	1274
2014	38	0	570
2015	682	3	1138
2016	3710	12	2231
2017	898	5	1277
2018	29	2	591
2019	724	8	1158
2020	3751	11	2218
2021	961	3	1351
2022	37	0	603
2023	730	7	1150
2024	3608	9	2263
2025	942	3	1302
2026	23	0	555
2027	755	3	1206
2028	3687	11	2216
2029	944	2	1260
2030	21	5	588
2031	682	7	1118
2032	3693	13	2178
2033	965	6	1280
2034	20	0	579
2035	691	5	1207
2036	3709	6	2173
2037	977	6	1271
2038	21	0	552
2039	689	2	1215
2040	3716	15	2159
2041	960	5	1252
2042	19	0	542
2043	727	2	1104
2044	3593	9	2214
2045	951	6	1323
2046	27	1	555
2047	712	2	1098
2048	3605	10	2209
2049	1010	4	1354
2050	24	0	561
2051	674	2	1153
2052	3526	12	2289
2053	975	5	1294
2054	27	2	588
2055	721	5	1202
2056	3607	13	2135
2057	948	3	1200
2058	28	0	529
2059	703	5	1167
2060	3615	3	2170
2061	985	3	1240
2062	26	0	564
2063	687	3	1150
2064	3639	10	2239
2065	968	4	1323
2066	36	0	559
2067	685	2	1151
2068	3644	7	2196
2069	952	0	1248
2070	58	0	565
2071	699	5	1146
2072	3581	14	2172
2073	970	1	1295
2074	30	2	546
2075	697	2	1167
2076	3668	7	2133
2077	981	4	1331
2078	26	3	561
2079	689	3	1174
2080	3584	9	2178
2081	894	4	1280
2082	34	1	561
2083	687	3	1182
2084	3531	12	2174
2085	971	4	1283
2086	31	1	548
2087	673	5	1190
2088	3598	12	2184
2089	966	2	1272
2090	30	2	536
2091	665	2	1189
2092	3641	6	2129
2093	959	3	1333
2094	23	1	521
2095	665	8	1086
2096	3499	6	2175
2097	968	2	1258
2098	11	1	544
2099	707	1	1168
2100	3647	5	2172
2101	980	2	1289
2102	17	0	555
2103	636	3	1162
2104	3552	12	2149
2105	970	5	1230
2106	22	0	571
2107	719	0	1231
2108	3570	9	2128
2109	960	3	1299
2110	28	2	523
2111	628	9	1097
2112	3517	11	2226
2113	1001	4	1299
2114	24	1	544
2115	677	4	1162
2116	3556	9	2209
2117	1033	2	1311
2118	28	2	515
2119	702	2	1160
2120	3457	11	2127
2121	940	6	1242
2122	36	0	529
2123	659	7	1162
2124	3540	7	2221
2125	962	2	1260
2126	37	0	521
2127	665	3	1150
2128	3473	9	2170
2129	957	6	1290
2130	59	1	554
2131	638	5	1119
2132	3409	9	2063
2133	894	4	1234
2134	37	2	482
2135	693	5	1125
2136	3519	13	2005
2137	936	1	1228
2138	33	1	508
2139	657	5	1094
2140	3568	11	2064
2141	889	3	1223
2142	26	0	543
2143	665	5	1089
2144	3463	4	2083
2145	915	2	1267
2146	47	0	554
2147	658	1	1082
2148	3499	1	1960
2149	909	4	1310
2150	23	1	507
2151	664	6	1076
2152	3441	10	2103
2153	896	3	1240
2154	26	1	537
2155	670	1	1123
2156	3505	8	2074
2157	939	2	1240
2158	26	0	540
2159	684	1	1151
2160	3547	8	2119
2161	939	2	1241
2162	14	1	538
2163	661	4	1146
2164	3480	11	2086
2165	912	4	1244
2166	32	2	521
2167	666	3	1147
2168	3456	10	2149
2169	950	4	1279
2170	32	3	551
2171	649	3	1062
2172	3509	8	2173
2173	964	2	1296
2174	36	2	543
2175	640	5	1183
2176	3522	4	2117
2177	926	4	1236
2178	50	3	542
2179	619	0	1096
2180	3473	8	2141
2181	888	4	1268
2182	37	0	547
2183	701	3	1187
2184	3474	6	2117
2185	909	5	1279
2186	34	1	536
2187	647	4	1069
2188	3410	9	2069
2189	922	2	1277
2190	48	2	553
2191	696	3	1116
2192	3400	8	2095
2193	937	2	1188
2194	36	1	493
2195	686	2	1070
2196	3440	8	2173
2197	954	3	1223
2198	35	2	546
2199	599	2	1152
2200	3538	7	2052
2201	874	2	1247
2202	36	3	529
2203	701	2	1067
2204	3345	3	2043
2205	884	0	1236
2206	35	4	536
2207	639	4	1154
2208	3314	7	2087
2209	903	4	1261
2210	34	2	472
2211	669	2	1095
2212	3499	6	2039
2213	891	5	1235
2214	27	0	507
2215	625	3	1092
2216	3428	8	2034
2217	886	2	1221
2218	24	1	534
2219	673	0	1151
2220	3427	5	2039
2221	923	6	1218
2222	25	1	524
2223	661	5	1068
2224	3337	6	1922
2225	954	2	1188
2226	38	0	508
2227	661	1	1096
2228	3349	6	2012
2229	915	3	1166
2230	38	1	522
2231	631	5	1042
2232	3413	9	2102
2233	939	5	1199
2234	33	1	508
2235	634	2	1108
2236	3289	4	2006
2237	906	0	1206
2238	40	0	503
2239	615	0	1132
2240	3383	4	2061
2241	893	5	1184
2242	40	0	504
2243	664	3	1062
2244	3300	5	2030
2245	946	2	1216
2246	35	0	523
2247	648	1	1103
2248	3361	7	2024
2249	887	5	1239
2250	47	0	561
2251	703	3	1046
2252	3303	7	2027
2253	874	3	1177
2254	40	0	520
2255	644	2	1089
2256	3400	3	1933
2257	919	3	1146
2258	45	0	483
2259	652	0	1055
2260	3387	9	2038
2261	935	4	1167
2262	42	1	540
2263	654	0	1033
2264	3431	4	1946
2265	885	1	1181
2266	40	3	486
2267	620	2	1101
2268	3261	5	1985
2269	866	3	1183
2270	36	1	495
2271	650	0	1087
2272	3303	3	1986
2273	860	1	1153
2274	28	0	478
2275	650	2	981
2276	3376	3	1962
2277	891	4	1182
2278	22	0	458
2279	655	1	1070
2280	3368	9	1906
2281	858	3	1217
2282	32	1	474
2283	630	4	1053
2284	3236	7	1932
2285	867	3	1159
2286	33	1	477
2287	640	1	1093
2288	3304	2	1989
2289	884	2	1172
2290	25	0	443
2291	619	1	1015
2292	3364	6	2011
2293	852	3	1123
2294	37	0	498
2295	660	2	1024
2296	3278	6	1942
2297	868	5	1223
2298	36	0	485
2299	649	2	1040
2300	3262	4	1999
2301	881	1	1168
2302	27	1	475
2303	640	1	1025
2304	3276	7	1949
2305	899	0	1163
2306	36	0	553
2307	615	1	1069
2308	3295	4	1910
2309	846	4	1178
2310	53	0	473
2311	635	3	1016
2312	3269	5	1966
2313	901	3	1179
2314	31	1	455
2315	612	0	1029
2316	3258	4	2005
2317	882	4	1110
2318	38	0	503
2319	628	2	1039
2320	3240	3	1884
2321	850	3	1142
2322	37	2	477
2323	672	2	1057
2324	3133	3	1857
2325	921	2	1153
2326	44	2	471
2327	637	4	1029
2328	3164	5	1969
2329	894	1	1197
2330	20	0	470
2331	631	1	984
2332	3271	5	1874
2333	857	1	1170
2334	24	0	486
2335	598	3	1025
2336	3252	5	1988
2337	894	3	1166
2338	16	0	429
2339	642	0	987
2340	3251	5	1908
2341	907	2	1150
2342	17	1	504
2343	617	2	1051
2344	3214	4	1889
2345	923	3	1101
2346	20	0	500
2347	607	1	1008
2348	3182	4	1900
2349	901	6	1139
2350	23	0	487
2351	609	0	1057
2352	3245	5	1847
2353	896	1	1100
2354	22	0	446
2355	581	0	1023
2356	3203	9	1976
2357	920	3	1178
2358	29	2	478
2359	616	1	1042
2360	3149	5	1941
2361	894	1	1096
2362	28	0	458
2363	602	2	1032
2364	3170	2	1809
2365	806	1	1120
2366	32	0	505
2367	624	2	1082
2368	3153	6	1851
2369	816	2	1056
2370	42	1	466
2371	583	2	957
2372	3027	1	1918
2373	843	2	1112
2374	30	1	469
2375	590	0	1028
2376	3190	1	1904
2377	833	1	1159
2378	32	0	453
2379	595	1	1002
2380	3116	5	1785
2381	817	2	1087
2382	35	1	458
2383	592	2	955
2384	2983	1	1802
2385	829	1	1120
2386	23	0	434
2387	632	1	1000
2388	3140	3	1816
2389	822	4	1094
2390	24	0	457
2391	611	0	996
2392	3151	5	1879
2393	845	2	1085
2394	26	0	455
2395	645	3	949
2396	3127	6	1807
2397	827	2	1117
2398	23	0	488
2399	617	0	963
2400	3076	2	1752
2401	827	3	1117
2402	21	0	478
2403	562	0	960
2404	3097	2	1935
2405	848	1	1095
2406	15	0	497
2407	582	3	1002
2408	3043	3	1683
2409	807	3	1038
2410	22	0	457
2411	597	1	987
2412	3015	6	1818
2413	854	2	1121
2414	32	0	494
2415	544	0	993
2416	3108	3	1798
2417	821	3	1126
2418	28	0	456
2419	562	1	920
2420	3126	5	1834
2421	831	0	1016
2422	25	0	425
2423	531	0	933
2424	3051	4	1799
2425	794	2	1078
2426	39	0	435
2427	547	3	984
2428	2962	3	1774
2429	815	1	1089
2430	39	0	423
2431	540	1	960
2432	2984	4	1783
2433	830	0	1057
2434	36	1	427
2435	583	2	974
2436	3043	3	1801
2437	786	0	1009
2438	32	0	457
2439	592	0	932
2440	2981	4	1797
2441	835	4	985
2442	32	0	455
2443	585	0	924
2444	2875	3	1830
2445	808	4	1144
2446	27	0	482
2447	562	0	958
2448	3027	2	1714
2449	757	2	1021
2450	22	0	444
2451	575	0	974
2452	3017	2	1837
2453	829	3	1009
2454	28	0	439
2455	603	1	892
2456	3034	3	1803
2457	772	1	1025
2458	23	0	433
2459	554	2	928
2460	3081	5	1729
2461	799	2	1018
2462	13	0	442
2463	566	1	991
2464	2942	1	1806
2465	836	0	1096
2466	17	1	453
2467	561	1	887
2468	2982	1	1750
2469	759	1	1059
2470	30	0	436
2471	578	0	932
2472	2885	5	1740
2473	759	2	1043
2474	26	0	404
2475	581	0	910
2476	2817	3	1668
2477	753	1	1070
2478	31	1	469
2479	562	0	891
2480	2868	2	1789
2481	826	0	976
2482	30	0	498
2483	546	0	919
2484	2906	1	1698
2485	787	1	1055
2486	36	0	418
2487	561	1	901
2488	2841	3	1783
2489	806	0	1082
2490	38	0	377
2491	528	1	933
2492	2816	3	1722
2493	763	1	1069
2494	36	0	425
2495	536	0	959
2496	2801	2	1740
2497	750	1	1010
2498	22	2	397
2499	529	0	848
2500	2802	3	1764
2501	776	0	1101
2502	22	1	437
2503	552	0	877
2504	2903	6	1730
2505	739	2	1007
2506	27	0	406
2507	582	0	887
2508	2869	1	1715
2509	752	3	1000
2510	22	1	437
2511	550	0	867
2512	2710	0	1661
2513	750	1	1044
2514	22	0	414
2515	566	1	960
2516	2862	3	1699
2517	744	2	974
2518	18	0	407
2519	497	4	899
2520	2833	6	1741
2521	777	1	985
2522	15	1	440
2523	532	1	881
2524	2766	1	1598
2525	751	1	964
2526	19	1	447
2527	490	1	859
2528	2687	2	1562
2529	741	0	983
2530	20	1	435
2531	486	3	889
2532	2683	6	1651
2533	735	0	936
2534	27	1	469
2535	520	2	880
2536	2740	0	1689
2537	770	1	1027
2538	29	0	429
2539	544	1	815
2540	2687	2	1580
2541	720	0	990
2542	20	1	389
2543	502	2	825
2544	2693	2	1613
2545	711	1	971
2546	21	0	414
2547	525	1	920
2548	2663	1	1622
2549	721	1	999
2550	32	1	428
2551	515	1	868
2552	2739	1	1550
2553	727	1	950
2554	27	0	387
2555	529	0	870
2556	2624	4	1629
2557	716	0	976
2558	32	1	376
2559	529	2	891
2560	2570	4	1598
2561	698	1	956
2562	28	0	412
2563	515	0	826
2564	2653	7	1606
2565	679	1	983
2566	27	1	401
2567	514	1	861
2568	2725	3	1578
2569	700	1	900
2570	18	1	381
2571	521	1	808
2572	2717	3	1677
2573	682	0	966
2574	16	1	416
2575	539	0	858
2576	2673	6	1569
2577	715	0	950
2578	17	1	420
2579	493	2	881
2580	2669	3	1643
2581	678	2	954
2582	10	0	389
2583	493	1	840
2584	2608	1	1538
2585	731	2	902
2586	16	0	390
2587	512	1	817
2588	2610	3	1642
2589	692	0	989
2590	16	1	399
2591	477	0	864
2592	2582	1	1620
2593	723	0	918
2594	10	1	368
2595	461	0	830
2596	2563	0	1520
2597	736	1	977
2598	25	0	385
2599	511	1	810
2600	2617	2	1605
2601	682	1	940
2602	17	0	425
2603	520	3	843
2604	2565	1	1528
2605	685	2	929
2606	27	0	390
2607	492	0	846
2608	2617	2	1547
2609	706	3	998
2610	30	0	377
2611	485	0	814
2612	2479	1	1617
2613	668	3	880
2614	23	2	402
2615	469	1	841
2616	2525	1	1520
2617	670	2	897
2618	19	0	381
2619	497	0	856
2620	2616	4	1488
2621	633	2	914
2622	22	0	369
2623	490	1	866
2624	2523	3	1464
2625	677	2	956
2626	27	0	423
2627	507	0	820
2628	2516	3	1520
2629	635	1	883
2630	19	0	396
2631	479	2	862
2632	2586	2	1562
2633	715	0	913
2634	12	0	427
2635	497	1	833
2636	2492	4	1479
2637	654	0	930
2638	12	0	382
2639	475	1	845
2640	2502	2	1499
2641	628	1	894
2642	11	0	385
2643	454	0	799
2644	2470	4	1509
2645	731	0	885
2646	19	0	380
2647	445	0	824
2648	2481	6	1544
2649	659	0	887
2650	17	0	404
2651	472	0	812
2652	2420	3	1481
2653	660	0	831
2654	19	1	365
2655	466	2	801
2656	2499	2	1554
2657	633	1	932
2658	27	0	389
2659	466	1	816
2660	2546	1	1482
2661	661	1	915
2662	15	0	359
2663	436	0	799
2664	2477	5	1488
2665	598	0	905
2666	26	0	360
2667	471	1	736
2668	2532	3	1476
2669	616	1	888
2670	44	0	361
2671	444	1	831
2672	2390	4	1430
2673	644	0	830
2674	26	1	384
2675	453	0	807
2676	2466	2	1476
2677	658	0	910
2678	22	0	358
2679	454	1	731
2680	2393	5	1413
2681	633	2	864
2682	23	0	340
2683	466	1	792
2684	2384	1	1467
2685	633	0	874
2686	18	0	359
2687	453	0	785
2688	2375	6	1370
2689	605	2	864
2690	13	0	367
2691	479	0	796
2692	2373	4	1443
2693	592	0	820
2694	6	0	401
2695	437	3	793
2696	2343	4	1496
2697	619	1	884
2698	10	0	372
2699	431	1	743
2700	2477	6	1442
2701	659	1	812
2702	9	1	380
2703	469	0	788
2704	2390	2	1474
